Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
1022,Charlie Peprah,DAL,SS,5,0,0,0,0,0,0,0,0,0,1,0,0,2.8,14,2012
1022,Michael Coe,DAL,CB,11,0,0,0,0,0,0,0,0,0,0,0,1,1.3,14,2012
1028,Jordan Norwood,CLE,WR,2,0,0,0,1,0,13,137,0,0,0,0,0,6.9,13.8,2012
1028,Brian Hoyer,ARI,QB,2,330,1,2,6,0,0,0,0,0,0,0,0,6.9,13.8,2012
1028,Gary Barnidge,CAR,TE,16,0,0,0,0,0,6,78,1,0,0,0,1,0.9,13.8,2012
1031,Mewelde Moore,IND,RB,9,0,0,0,20,0,6,77,1,0,0,0,0,1.5,13.7,2012
1032,Adrian Tracy,NYG,DE,16,0,0,0,0,0,0,0,0,1,0,1,0,0.8,13.6,2012
1033,Chris Gamble,CAR,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,13.5,2012
1033,Kenrick Ellis,NYJ,NT,12,0,0,0,0,0,0,0,0,0,0,0,0,1.1,13.5,2012
1033,Ishmaa'ily Kitchen,CLE,NT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.9,13.5,2012
1033,Michael Adams,ARI,DB,15,0,0,0,0,0,0,0,0,0,0,0,2,0.9,13.5,2012
1033,Alan Ball,HOU,CB,11,0,0,0,0,0,0,0,0,0,0,1,0,1.2,13.5,2012
1033,Jeromy Miles,CIN,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13.5,2012
1039,Anthony Allen,BAL,RB,16,0,0,0,61,1,2,12,0,0,0,0,0,0.8,13.3,2012
1039,Lee Smith,BUF,TE,16,0,0,0,0,0,4,13,2,0,0,0,0,0.8,13.3,2012
1041,Brian Orakpo,WAS,OLB,2,0,0,0,0,0,0,0,0,1,0,1,0,6.6,13.2,2012
1042,Steve Smith,LAR,WR,15,0,0,0,0,0,14,131,0,0,0,0,0,0.9,13.1,2012
1043,Henry Hynoski,NYG,FB,16,0,0,0,20,0,11,50,1,0,0,0,0,0.8,13,2012
1043,Brandon Harris,HOU,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,1.6,13,2012
1043,Anthony Walters,CHI,FS,16,0,0,0,0,0,0,0,0,0,0,0,1,0.8,13,2012
1043,Fili Moala,IND,DT,8,0,0,0,0,0,0,0,0,0,0,0,0,1.6,13,2012
1043,Jason Phillips,CAR,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.8,13,2012
1043,Tommie Campbell,TEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.9,13,2012
1043,DJ Campbell,CAR,SS,5,0,0,0,0,0,0,0,0,0,0,0,0,2.6,13,2012
1050,Leonard Pope,PIT,TE,16,0,0,0,0,0,3,9,2,0,0,0,0,0.8,12.9,2012
1050,Jeff King,ARI,TE,16,0,0,0,0,0,17,129,0,0,0,0,0,0.8,12.9,2012
1052,Cole Beasley,DAL,WR,10,0,0,0,0,0,15,128,0,0,0,0,0,1.3,12.8,2012
1053,Ryan Lindley,ARI,QB,6,752,0,7,7,0,0,0,0,0,0,0,0,2.1,12.78,2012
1054,Kevin Boss,KC,TE,2,0,0,0,0,0,3,65,1,0,0,0,0,6.2,12.5,2012
1054,Stanley Havili,PHI,FB,15,0,0,0,22,1,7,43,0,0,0,0,0,0.8,12.5,2012
1054,Chris Baker,WAS,NT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.9,12.5,2012
1057,Donte' Stallworth,NE,WR,1,0,0,0,0,0,1,63,1,0,0,0,0,12.3,12.3,2012
1058,Nick Eason,ARI,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,0.8,12.2,2012
1059,Armanti Edwards,CAR,WR,16,0,0,0,0,0,5,121,0,0,0,0,0,0.8,12.1,2012
1059,Phillip Hunt,PHI,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0,0.9,12.1,2012
1061,Omar Gaither,LV,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,1.7,12,2012
1061,Sione Fua,CAR,NT,13,0,0,0,0,0,0,0,0,0,0,1,0,0.9,12,2012
1061,Ricardo Mathews,IND,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12,2012
1061,Reggie Walker,ARI,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.9,12,2012
1061,Ronald Talley,ARI,DE,3,0,0,0,0,0,0,0,0,1,0,0,0,4,12,2012
1066,Kealoha Pilares,CAR,WR,8,0,0,0,17,0,2,42,1,0,0,0,0,1.5,11.9,2012
1067,Tim Tebow,NYJ,TE,12,39,0,0,102,0,0,0,0,0,0,0,0,1,11.76,2012
1068,Dave Tollefson,LV,DE,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0.8,11.7,2012
1069,Greg McElroy,NYJ,QB,2,214,1,1,30,0,0,0,0,0,0,0,0,5.8,11.56,2012
1070,Curtis Brown,PIT,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11.5,2012
1070,Keith Toston,JAX,RB,5,0,0,0,74,0,3,41,0,0,0,0,0,2.3,11.5,2012
1070,John Phillips,DAL,TE,16,0,0,0,0,0,8,55,1,0,0,0,1,0.7,11.5,2012
1070,David Carter,ARI,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11.5,2012
1070,Marcus Sherels,MIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11.5,2012
1070,Lawrence Vickers,DAL,FB,16,0,0,0,11,0,13,104,0,0,0,0,0,0.7,11.5,2012
1070,Martin Tevaseu,IND,NT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.9,11.5,2012
1070,Anthony Gaitor,TB,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,2.9,11.5,2012
1070,Nate Collins,CHI,DT,9,0,0,0,0,0,0,0,0,0,0,0,0,1.3,11.5,2012
1079,Mike Patterson,PHI,DT,5,0,0,0,0,0,0,0,0,1,0,0,0,2.2,11.2,2012
1080,Jason Trusnik,MIA,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11,2012
1080,Emmanuel Lamur,CIN,OLB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.2,11,2012
1080,Josh Victorian,PIT,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,2.8,11,2012
1080,Turk McBride,NO,DE,7,0,0,0,0,0,0,0,0,0,0,0,0,1.6,11,2012
1080,Shaun Smith,KC,DT,8,0,0,0,0,0,0,0,0,0,0,0,0,1.4,11,2012
1080,Brandon Meriweather,WAS,SS,1,0,0,0,0,0,0,0,0,0,1,0,0,11,11,2012
1086,Michael Hoomanawanui,NE,TE,14,0,0,0,0,0,5,109,0,0,0,0,0,0.8,10.9,2012
1087,Lance Dunbar,DAL,RB,12,0,0,0,75,0,6,33,0,0,0,0,0,0.9,10.8,2012
1087,Kevin Elliott,BUF,WR,13,0,0,0,0,0,10,108,0,0,0,0,0,0.8,10.8,2012
1089,Josh Cooper,CLE,WR,6,0,0,0,0,0,8,106,0,0,0,0,0,1.8,10.6,2012
1090,Cory Greenwood,KC,OLB,16,0,0,0,0,0,0,0,0,0,0,1,1,0.7,10.5,2012
1090,Justin Hickman,IND,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.9,10.5,2012
1090,Trevin Wade,CLE,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.8,10.5,2012
1090,Derrick Shelby,MIA,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,0.7,10.5,2012
1094,Thaddeus Lewis,CLE,QB,1,204,1,1,3,0,0,0,0,0,0,0,0,10.5,10.46,2012
1095,Brian Robiskie,DET,WR,6,0,0,0,0,0,4,44,1,0,0,0,0,1.7,10.4,2012
1096,Plaxico Burress,PIT,WR,4,0,0,0,0,0,3,42,1,0,0,0,0,2.6,10.2,2012
1096,Phillip Tanner,DAL,RB,14,0,0,0,61,0,4,41,0,0,0,0,0,0.7,10.2,2012
1096,Bruce Miller,SF,FB,16,0,0,0,18,0,12,84,0,0,0,0,0,0.6,10.2,2012
1096,Antonio Allen,NYJ,FS,7,0,0,0,0,0,0,0,0,1,0,0,1,1.5,10.2,2012
1100,Orson Charles,CIN,TE,16,0,0,0,0,0,8,101,0,0,0,0,0,0.6,10.1,2012
1101,Chris Johnson,BAL,CB,5,0,0,0,0,0,0,0,0,0,0,1,0,2,10,2012
1101,Mike Peterson,ATL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,10,2012
1101,Drew Davis,ATL,WR,16,0,0,0,0,0,4,40,1,0,0,0,0,0.6,10,2012
1101,Bryan Braman,HOU,DE,14,0,0,0,0,0,0,0,0,0,0,0,0,0.7,10,2012
1101,DeAngelo Tyson,BAL,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2012
1101,Markus Kuhn,NYG,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2012
1101,Michael Morgan,SEA,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,10,2012
1101,D'Anthony Smith,JAX,DT,8,0,0,0,0,0,0,0,0,0,0,0,0,1.2,10,2012
1109,Andre Neblett,CAR,DT,11,0,0,0,0,0,0,0,0,0.5,0,0,0,0.9,9.6,2012
1110,Kyle Orton,DAL,QB,1,89,1,0,0,0,0,0,0,0,0,0,0,9.6,9.56,2012
1111,Vinny Curry,PHI,DL,6,0,0,0,0,0,0,0,0,0,0,0,0,1.6,9.5,2012
1111,Mario Addison,CAR,DE,12,0,0,0,0,0,0,0,0,1,0,1,0,0.8,9.5,2012
1111,Brandon Hughes,PHI,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.6,9.5,2012
1111,Stephen Burton,MIN,WR,12,0,0,0,0,0,5,35,1,0,0,0,0,0.8,9.5,2012
1111,Bear Pascoe,NYG,TE,15,0,0,0,0,0,4,35,1,0,0,0,0,0.6,9.5,2012
1111,Alphonso Smith,DET,DB,4,0,0,0,0,0,0,0,0,0,0,0,0,2.4,9.5,2012
1117,Chris Wilson,WAS,LB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,0.6,9.4,2012
1117,Todd Heap,ARI,TE,2,0,0,0,0,0,8,94,0,0,0,0,0,4.7,9.4,2012
1119,David Ausberry,LV,TE,16,0,0,0,0,0,7,92,0,0,0,0,0,0.6,9.2,2012
1119,Richard Murphy,JAX,RB,5,0,0,0,92,0,0,0,0,0,0,0,0,1.8,9.2,2012
1121,Darrell Stuckey,LAC,FS,12,0,0,0,0,0,0,0,0,0,0,2,1,0.8,9,2012
1121,Terrence McGee,BUF,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,1.3,9,2012
1121,LeQuan Lewis,TB,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,1.1,9,2012
1121,Matt Willis,DEN,WR,15,0,0,0,0,0,10,90,0,0,0,0,0,0.6,9,2012
1121,Dekoda Watson,TB,OLB,16,0,0,0,0,0,0,0,0,0,0,0,2,0.6,9,2012
1121,David Sims,PHI,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9,2012
1121,Zac Diles,TEN,OLB,6,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,2012
1128,Matt Moore,MIA,QB,6,131,1,0,-3,0,0,0,0,0,0,0,0,1.5,8.94,2012
1129,Dorin Dickerson,BUF,TE,11,0,0,0,-8,0,9,117,0,0,0,0,0,0.8,8.9,2012
1129,Clifton Geathers,IND,DE,8,0,0,0,0,0,0,0,0,1,0,0,0,1.1,8.9,2012
1131,Matt Spaeth,CHI,TE,16,0,0,0,0,0,6,28,1,0,0,0,0,0.6,8.8,2012
1132,Tim Jamison,HOU,DE,6,0,0,0,0,0,0,0,0,1,0,0,0,1.4,8.7,2012
1133,Colt McCoy,CLE,QB,3,79,1,0,15,0,0,0,0,0,0,0,0,2.9,8.66,2012
1134,Thomas Howard,CIN,K,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,8.6,2012
1134,James Hanna,DAL,TE,16,0,0,0,0,0,8,86,0,0,0,0,0,0.5,8.6,2012
1136,Daniel Fells,NE,TE,13,0,0,0,0,0,4,85,0,0,0,0,0,0.7,8.5,2012
1136,Dan Skuta,CIN,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8.5,2012
1136,Craig Steltz,CHI,SS,13,0,0,0,0,0,0,0,0,0,0,1,0,0.7,8.5,2012
1139,DeVier Posey,HOU,WR,11,0,0,0,-3,0,6,87,0,0,0,0,0,0.8,8.4,2012
1140,Konrad Reuland,NYJ,TE,16,0,0,0,0,0,11,83,0,0,0,0,0,0.5,8.3,2012
1141,Michael Palmer,ATL,TE,13,0,0,0,0,0,6,22,1,0,0,0,0,0.6,8.2,2012
1142,Ras-I Dowling,NE,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,1.1,8,2012
1142,Terrance Copper,KC,WR,15,0,0,0,1,0,8,79,0,0,0,1,0,0.5,8,2012
1142,Will Herring,NO,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.5,8,2012
1145,Antwan Applewhite,CAR,DE,5,0,0,0,0,0,0,0,0,1,0,0,0,1.6,7.9,2012
1146,Nate Byham,TB,TE,11,0,0,0,0,0,3,18,1,0,0,0,0,0.7,7.8,2012
1147,Jason Hill,NYJ,WR,4,0,0,0,0,0,2,15,1,0,0,0,0,1.9,7.5,2012
1147,Christo Bilukidi,LV,NT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7.5,2012
1147,Justin Tryon,NYG,DB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.5,7.5,2012
1147,Kellen Heard,IND,DT,11,0,0,0,0,0,0,0,0,0,0,0,0,0.7,7.5,2012
1147,Brady Poppinga,DAL,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,1.9,7.5,2012
1147,Jeremy Lane,SEA,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7.5,2012
1147,Shiloh Keo,HOU,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,0.5,7.5,2012
1154,Steve Breaston,KC,WR,10,0,0,0,0,0,7,74,0,0,0,0,0,0.7,7.4,2012
1154,Brandon Jackson,CLE,RB,2,0,0,0,54,0,2,20,0,0,0,0,0,3.7,7.4,2012
1154,Omar Brown,BAL,FS,3,0,0,0,0,0,0,0,0,1,0,0,0,2.5,7.4,2012
1157,Jamar Newsome,KC,WR,6,0,0,0,0,0,5,73,0,0,0,0,0,1.2,7.3,2012
1158,Greg Jones,JAX,RB,14,0,0,0,8,0,11,64,0,0,0,0,0,0.5,7.2,2012
1159,LeRon McClain,LAC,RB,16,0,0,0,42,0,8,29,0,0,0,0,0,0.4,7.1,2012
1160,Justin Bethel,ARI,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7,2012
1160,Allen Bailey,KC,DE,10,0,0,0,0,0,0,0,0,0,0,0,1,0.7,7,2012
1160,David Jones,WAS,DB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.4,7,2012
1160,Tracy White,NE,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7,2012
1160,John Chick,JAX,DE,8,0,0,0,0,0,0,0,0,0,0,0,1,0.9,7,2012
1160,Stewart Bradley,ARI,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7,2012
1160,Jarrett Bush,GB,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.4,7,2012
1160,Barry Church,DAL,SS,3,0,0,0,0,0,0,0,0,0,0,0,1,2.3,7,2012
1160,Kheeston Randall,MIA,DT,12,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7,2012
1169,Kahlil Bell,CHI,RB,7,0,0,0,76,0,2,13,0,0,0,0,0,1,6.9,2012
1169,Richard Gordon,LV,TE,13,0,0,0,0,0,2,9,1,0,0,0,1,0.5,6.9,2012
1169,Ben Obomanu,SEA,WR,8,0,0,0,11,0,4,58,0,0,0,0,0,0.9,6.9,2012
1172,Jabar Gaffney,MIA,WR,3,0,0,0,0,0,4,68,0,0,0,0,0,2.3,6.8,2012
1172,Darius Reynaud,TEN,RB,16,0,0,0,33,0,5,35,0,0,0,0,0,0.4,6.8,2012
1174,David Reed,BAL,WR,5,0,0,0,0,0,5,66,0,0,0,0,0,1.3,6.6,2012
1175,Marvin Austin,NYG,NT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.5,2012
1175,Daryl Smith,JAX,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.5,2012
1175,Rhett Ellison,MIN,TE,16,0,0,0,0,0,7,65,0,0,0,0,0,0.4,6.5,2012
1175,Glenn Dorsey,KC,NT,4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,6.5,2012
1175,Jerrell Powe,KC,NT,9,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.5,2012
1175,Kevin Rutland,JAX,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.5,2012
1181,Derrick Martin,NE,S,5,0,0,0,0,0,0,0,0,1,0,0,0,1.3,6.4,2012
1181,Brandon Taylor,LAC,SS,4,0,0,0,0,0,0,0,0,0.5,0,0,0,1.6,6.4,2012
1183,Virgil Green,DEN,TE,12,0,0,0,0,0,5,63,0,0,0,0,0,0.5,6.3,2012
1184,Cyrus Gray,KC,RB,10,0,0,0,44,0,2,18,0,0,0,0,0,0.6,6.2,2012
1184,Lavelle Hawkins,TEN,WR,7,0,0,0,0,0,5,62,0,0,0,0,0,0.9,6.2,2012
1186,Chris Pressley,CIN,FB,14,0,0,0,0,0,1,1,1,0,0,0,0,0.4,6.1,2012
1186,Thomas Keiser,CAR,DE,4,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,6.1,2012
1188,Jonathan Freeny,MIA,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6,2012
1188,Darian Stewart,LAR,FS,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6,2012
1188,Brent Grimes,ATL,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2012
1188,CJ Spillman,SF,FS,16,0,0,0,0,0,0,0,0,0,0,0,1,0.4,6,2012
1188,Marvin Mitchell,MIN,OLB,11,0,0,0,0,0,0,0,0,0,0,1,0,0.5,6,2012
1188,Keenan Robinson,WAS,OLB,11,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6,2012
1188,David Bruton,DEN,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,0.4,6,2012
1188,Curtis Marsh,PHI,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6,2012
1188,Malik Jackson,DEN,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6,2012
1197,Michael Preston,TEN,WR,4,0,0,0,0,0,5,59,0,0,0,0,0,1.5,5.9,2012
1198,DJ Williams,GB,TE,13,0,0,0,0,0,7,57,0,0,0,0,0,0.4,5.7,2012
1199,Ladarius Green,LAC,TE,4,0,0,0,0,0,4,56,0,0,0,0,0,1.4,5.6,2012
1199,Lex Hilliard,NYJ,RB,14,0,0,0,33,0,4,23,0,0,0,1,0,0.4,5.6,2012
1201,Corvey Irvin,TB,DT,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.5,2012
1202,Devon Wylie,KC,WR,6,0,0,0,0,0,6,53,0,0,0,0,0,0.9,5.3,2012
1202,Ryan Whalen,CIN,WR,9,0,0,0,0,0,7,53,0,0,0,0,0,0.6,5.3,2012
1204,Jamaal Westerman,IND,ILB,9,0,0,0,0,0,0,0,0,1,0,0,0,0.6,5.2,2012
1205,Steve Maneri,KC,TE,13,0,0,0,0,0,5,51,0,0,0,0,0,0.4,5.1,2012
1205,Randy McMichael,LAC,TE,16,0,0,0,0,0,9,51,0,0,0,0,0,0.3,5.1,2012
1205,David Paulson,PIT,TE,16,0,0,0,0,0,7,51,0,0,0,0,0,0.3,5.1,2012
1205,Garrett Celek,SF,TE,13,0,0,0,0,0,4,51,0,0,0,0,0,0.4,5.1,2012
1205,Brandon Banks,WAS,WR,12,0,0,0,36,0,8,15,0,0,0,0,0,0.4,5.1,2012
1210,Antonio Dixon,PHI,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,5,2012
1210,Isaiah Pead,LAR,RB,15,0,0,0,54,0,3,16,0,0,0,0,0,0.3,5,2012
1210,Tramaine Brock Sr.,SF,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.3,5,2012
1210,Orie Lemon,DAL,ILB,5,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2012
1210,Frank Zombo,GB,OLB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5,2012
1210,Robert Golden,PIT,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5,2012
1210,Darcel McBath,SF,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,0.3,5,2012
1217,Alex Smith,CLE,TE,12,0,0,0,0,0,13,47,0,0,0,0,0,0.4,4.7,2012
1217,Roy Helu,WAS,RB,3,0,0,0,2,0,7,45,0,0,0,0,0,1.6,4.7,2012
1219,Taylor Thompson,TEN,TE,16,0,0,0,0,0,6,46,0,0,0,0,0,0.3,4.6,2012
1220,Seyi Ajirotutu,LAC,WR,3,0,0,0,0,0,3,45,0,0,0,0,0,1.5,4.5,2012
1220,Quinn Johnson,TEN,FB,16,0,0,0,5,0,5,40,0,0,0,0,0,0.3,4.5,2012
1220,Troy Nolan,CHI,S,8,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.5,2012
1220,Mario Harvey,IND,ILB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.5,2012
1220,Casey Matthews,PHI,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.5,2012
1220,Anthony Toribio,KC,NT,11,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.5,2012
1220,Joshua Cribbs,CLE,WR,16,0,0,0,42,0,7,63,0,0,0,0,0,0.3,4.5,2012
1220,Roc Carmichael,HOU,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.5,2012
1220,Chris Carter,PIT,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.5,2012
1220,Robert Blanton,MIN,SS,13,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.5,2012
1230,Greg Camarillo,NO,WR,5,0,0,0,0,0,4,44,0,0,0,0,0,0.9,4.4,2012
1231,John Carlson,MIN,TE,14,0,0,0,0,0,8,43,0,0,0,0,0,0.3,4.3,2012
1232,Arrelious Benn,TB,WR,8,0,0,0,16,0,4,26,0,0,0,0,0,0.5,4.2,2012
1232,Charly Martin,SEA,WR,4,0,0,0,0,0,4,42,0,0,0,0,0,1,4.2,2012
1234,Ruvell Martin,BUF,WR,14,0,0,0,0,0,4,41,0,0,0,0,0,0.3,4.1,2012
1234,Toney Clemons,JAX,WR,4,0,0,0,0,0,3,41,0,0,0,0,0,1,4.1,2012
1236,Cheta Ozougwu,CHI,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2012
1236,Antwon Blake,JAX,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.2,4,2012
1236,Neiko Thorpe,KC,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4,2012
1236,Walter Thurmond,SEA,S,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2012
1236,Matt Toeaina,CHI,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,2012
1236,Josh Hull,LAR,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,2012
1236,Johnson Bademosi,CLE,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,2012
1236,Chimdi Chekwa,LV,CB,3,0,0,0,0,0,0,0,0,0,0,1,0,1.3,4,2012
1236,Crezdon Butler,BUF,CB,8,0,0,0,0,0,0,0,0,0,0,1,0,0.5,4,2012
1236,Nate Irving,DEN,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4,2012
1236,Ian Williams,SF,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,2012
1236,Ron Brace,NE,NT,10,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4,2012
1236,Kyle Adams,CHI,TE,15,0,0,0,0,0,4,40,0,0,0,0,0,0.3,4,2012
1236,Tyrone McKenzie,MIN,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.2,4,2012
1236,Jacques Reeves,KC,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2012
1236,Shawntae Spencer,LV,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2012
1236,Justin King,PIT,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,2012
1236,Bryan Hall,BAL,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4,2012
1236,Kenny Onatolu,CAR,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2012
1255,Anthony Sherman,ARI,FB,13,0,0,0,0,0,5,39,0,0,0,1,0,0.3,3.9,2012
1256,Nate Eachus,KC,RB,11,0,0,0,18,0,1,19,0,0,0,0,0,0.3,3.7,2012
1257,Bernard Scott,CIN,RB,2,0,0,0,35,0,0,0,0,0,0,0,0,1.8,3.5,2012
1257,Ray Ventrone,CLE,S,12,0,0,0,35,0,0,0,0,0,0,0,0,0.3,3.5,2012
1257,Jerome Felton,MIN,FB,16,0,0,0,0,0,3,35,0,0,0,0,0,0.2,3.5,2012
1257,Andy Studebaker,KC,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5,2012
1257,Andre Fluellen,DET,DT,5,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.5,2012
1257,Tyrell Johnson,DET,FS,4,0,0,0,0,0,0,0,0,0,0,0,0,0.9,3.5,2012
1257,Blake Costanzo,CHI,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5,2012
1257,Keyunta Dawson,TEN,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.5,2012
1257,Scott Solomon,TEN,OLB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.5,2012
1257,Doug Worthington,WAS,DE,6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.5,2012
1257,Chris Maragos,SEA,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5,2012
1257,Tyler Sash,NYG,SS,7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.5,2012
1269,TJ Yates,HOU,QB,4,38,0,1,-1,1,0,0,0,0,0,0,0,0.9,3.42,2012
1270,Johnny White,GB,RB,7,0,0,0,34,0,0,0,0,0,0,0,0,0.5,3.4,2012
1271,Andre Caldwell,DEN,WR,8,0,0,0,14,0,1,18,0,0,0,0,0,0.4,3.2,2012
1271,Taiwan Jones,LV,RB,14,0,0,0,21,0,2,11,0,0,0,0,0,0.2,3.2,2012
1273,Mike McNeill,LAR,TE,14,0,0,0,0,0,4,31,0,0,0,0,0,0.2,3.1,2012
1273,David Nelson,BUF,WR,1,0,0,0,0,0,2,31,0,0,0,0,0,3.1,3.1,2012
1273,Deonte Thompson,BAL,WR,6,0,0,0,0,0,5,51,0,0,0,0,0,0.5,3.1,2012
1273,Jermaine Kearse,SEA,WR,7,0,0,0,0,0,3,31,0,0,0,0,0,0.4,3.1,2012
1277,Lazarius Levingston,TB,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2012
1277,Aaron Morgan,TB,DE,11,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3,2012
1277,Steven Johnson,DEN,ILB,11,0,0,0,0,0,0,0,0,0,0,1,0,0.3,3,2012
