Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
1022,Christian Ringo,CIN,DT,5,0,0,0,0,0,0,0,0,1.5,0,0,0,3.6,17.75,2018
1023,Andy Janovich,DEN,FB,16,0,0,0,5,0,8,112,1,0,0,0,0,1.1,17.7,2018
1023,Branden Jackson,SEA,DE,9,0,0,0,0,0,0,0,0,1,0,0,0,2,17.7,2018
1025,Shane Ray,DEN,LB,11,0,0,0,0,0,0,0,0,1,0,1,0,1.6,17.6,2018
1026,Zach Line,NO,FB,16,0,0,0,41,0,5,14,2,0,0,0,0,1.1,17.5,2018
1026,Danny Shelton,NE,NT,13,0,0,0,0,0,0,0,0,0,0,0,0,1.3,17.5,2018
1026,Ja'Whaun Bentley,NE,LB,3,0,0,0,0,0,0,0,0,0,1,0,0,5.8,17.5,2018
1029,Jordan Leggett,NYJ,TE,15,0,0,0,0,0,14,114,1,0,0,0,0,1.2,17.4,2018
1030,Steven Means,ATL,OLB,8,0,0,0,0,0,0,0,0,1,0,0,0,2.2,17.2,2018
1031,Matt Barkley,BUF,QB,1,232,2,0,-2,0,0,0,0,0,0,0,0,17.1,17.08,2018
1032,Adam Jones,DEN,CB,7,0,0,0,0,0,0,0,0,0,1,0,0,2.4,17,2018
1032,Star Lotulelei,BUF,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17,2018
1032,Will Compton,TEN,ILB,12,0,0,0,0,0,0,0,0,0,0,1,0,1.4,17,2018
1032,Richie James,SF,WR,13,0,0,0,0,0,9,130,1,0,0,0,0,1.3,17,2018
1032,Kevin Toliver II,CHI,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17,2018
1037,Alex Erickson,CIN,WR,16,0,0,0,22,0,20,167,0,0,0,0,0,1.1,16.9,2018
1038,Leonte Carroo,MIA,WR,9,0,0,0,14,0,2,94,1,0,0,0,1,1.9,16.8,2018
1039,Carl Lawson,CIN,DL,7,0,0,0,0,0,0,0,0,1,0,0,0,2.4,16.7,2018
1040,Vincent Rey,CIN,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,2018
1040,Nathan Shepherd,NYJ,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,2018
1040,Su'a Cravens,DEN,SS,5,0,0,0,0,0,0,0,0,0,0,0,0,3.3,16.5,2018
1040,Hayes Pullard,LAC,OLB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.8,16.5,2018
1044,Charles Clay,BUF,TE,13,0,0,0,0,0,21,184,0,0,0,0,0,1.3,16.4,2018
1045,Raven Greene,GB,S,8,0,0,0,26,0,0,0,0,1,0,1,0,2,16.3,2018
1045,Jake Kumerow,GB,WR,5,0,0,0,0,0,8,103,1,0,0,0,0,3.3,16.3,2018
1047,Andre Holmes,DEN,WR,15,0,0,0,0,0,13,162,0,0,0,0,0,1.1,16.2,2018
1047,MyCole Pruitt,TEN,TE,15,0,0,0,0,0,9,102,1,0,0,0,0,1.1,16.2,2018
1047,Jonathan Woodard,MIA,DE,6,0,0,0,0,0,0,0,0,1,0,0,0,2.7,16.2,2018
1050,Deonte Thompson,BUF,WR,13,0,0,0,0,0,17,161,0,0,0,0,0,1.2,16.1,2018
1050,Dorance Armstrong,DAL,DE,15,0,0,0,0,0,0,0,0,0.5,0,0,0,1.1,16.1,2018
1052,Manti Te'o,NO,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,3.2,16,2018
1052,D.J. Jones,SF,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16,2018
1052,Dylan Cole,HOU,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,2,16,2018
1052,Marcus Johnson,IND,WR,5,0,0,0,-2,0,6,102,1,0,0,0,0,3.2,16,2018
1052,Corey Thompson,BUF,OLB,6,0,0,0,0,0,0,0,0,0,0,1,0,2.7,16,2018
1057,Anthony Sherman,KC,FB,16,0,0,0,2,0,8,96,1,0,0,0,0,1,15.8,2018
1058,Derrick Johnson,LV,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,2.6,15.5,2018
1059,DJ Chark Jr.,JAX,WR,11,0,0,0,0,0,14,174,0,0,0,0,0,1.4,15.4,2018
1059,Cameron Meredith,NO,WR,6,0,0,0,0,0,9,114,1,0,0,0,0,2.6,15.4,2018
1059,Dwayne Washington,NO,RB,6,0,0,0,154,0,0,0,0,0,0,0,0,2.6,15.4,2018
1059,Taquan Mizzell,CHI,RB,9,0,0,0,16,0,8,78,1,0,0,0,0,1.7,15.4,2018
1063,Logan Paulsen,ATL,TE,15,0,0,0,0,0,9,91,1,0,0,0,0,1,15.1,2018
1063,Vyncint Smith,HOU,WR,7,0,0,0,0,0,5,91,1,0,0,0,0,2.2,15.1,2018
1065,George Iloka,MIN,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,15,2018
1065,Tyler Patmon,JAX,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,1.2,15,2018
1065,Austin Seferian-Jenkins,JAX,TE,5,0,0,0,0,0,11,90,1,0,0,0,0,3,15,2018
1065,Josh Shaw,TB,SS,8,0,0,0,0,0,0,0,0,0,0,0,1,1.9,15,2018
1065,Dekoda Watson,SF,OLB,4,0,0,0,0,0,0,0,0,2,0,0,0,3.8,15,2018
1065,Kai Forbath,JAX,K,3,0,0,0,0,0,0,0,0,0,0,0,0,5,15,2018
1071,Scott Simonson,NYG,TE,16,0,0,0,0,0,9,86,1,0,0,0,0,0.9,14.6,2018
1071,Brian Hill,ATL,RB,9,0,0,0,157,0,1,9,0,0,0,0,0,1.6,14.6,2018
1071,Nick O'Leary,MIA,TE,10,0,0,0,0,0,8,86,1,0,0,0,0,1.5,14.6,2018
1074,Najee Goode,IND,ILB,16,0,0,0,0,0,0,0,0,0,1,0,0,0.9,14.5,2018
1074,Grover Stewart,IND,DT,15,0,0,0,0,0,0,0,0,0,0,0,0,1,14.5,2018
1074,Ezekiel Turner,ARI,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14.5,2018
1074,Kevin Pierre-Louis,NYJ,ILB,9,0,0,0,0,0,0,0,0,1,0,1,0,1.6,14.5,2018
1078,Isaiah Irving,CHI,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0,1.1,14.4,2018
1078,Damion Ratley,CLE,WR,13,0,0,0,0,0,13,144,0,0,0,0,0,1.1,14.4,2018
1078,Cameron Artis-Payne,CAR,RB,9,0,0,0,69,1,3,15,0,0,0,0,0,1.6,14.4,2018
1081,Deontay Burnett,NYJ,WR,5,0,0,0,0,0,10,143,0,0,0,0,0,2.9,14.3,2018
1082,William Hayes,MIA,DE,3,0,0,0,0,0,0,0,0,2,0,0,0,4.7,14,2018
1082,Tyler Matakevich,PIT,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14,2018
1082,Alex Armah,CAR,RB,16,0,0,0,15,2,1,5,0,0,0,0,0,0.9,14,2018
1082,Anthony Zettel,CLE,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14,2018
1082,Keion Crossen,NE,DB,11,0,0,0,0,0,0,0,0,0,0,0,0,1.3,14,2018
1082,Andy Jones,DET,WR,7,0,0,0,0,0,11,80,1,0,0,0,0,2,14,2018
1082,Jalen Davis,MIA,CB,3,0,0,0,0,0,0,0,0,1,0,1,0,4.7,14,2018
1089,Taylor Heinicke,CAR,QB,6,320,1,3,31,0,0,0,0,0,0,0,0,2.3,13.9,2018
1089,Andre Roberts,NYJ,WR,16,0,0,0,20,0,10,79,1,0,0,0,0,0.9,13.9,2018
1091,Justin Jones,LAC,DT,13,0,0,0,0,0,0,0,0,0.5,0,0,0,1.1,13.85,2018
1092,Kentrell Brothers,MIN,ILB,12,0,0,0,0,0,0,0,0,1,0,0,0,1.2,13.8,2018
1092,Kevin Minter,TB,ILB,5,0,0,0,0,0,0,0,0,1,0,0,0,2.8,13.8,2018
1094,Robert Tonyan,GB,TE,16,0,0,0,0,0,4,77,1,0,0,0,0,0.9,13.7,2018
1094,Jamal Agnew,DET,WR,6,0,0,0,17,0,0,0,0,0,0,0,1,2.3,13.7,2018
1094,Ronald Jones,TB,RB,9,0,0,0,44,1,7,33,0,0,0,0,0,1.5,13.7,2018
1097,Walt Aikens,MIA,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,0.8,13.5,2018
1097,Corey Moore,IND,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,0.9,13.5,2018
1097,Joe Jones,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13.5,2018
1097,Trey Quinn,WAS,WR,3,0,0,0,0,0,9,75,1,0,0,0,0,4.5,13.5,2018
1097,Danny Johnson,WAS,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,1,13.5,2018
1097,Taylor Stallworth,NO,DT,14,0,0,0,0,0,0,0,0,1,0,0,1,1,13.5,2018
1097,Riley Bullough,TB,ILB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.5,13.5,2018
1104,Seth DeValve,CLE,TE,13,0,0,0,0,0,5,74,1,0,0,0,0,1,13.4,2018
1105,Brandon Powell,DET,WR,6,0,0,0,4,0,11,129,0,0,0,0,0,2.2,13.3,2018
1106,Lerentee McCray,JAX,DE,13,0,0,0,0,0,0,0,0,1,0,0,0,1,13.2,2018
1106,Ethan Westbrooks,LAR,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,0.8,13.2,2018
1108,Darrel Williams,KC,RB,4,0,0,0,44,0,3,27,1,0,0,0,0,3.3,13.1,2018
1109,Justin Bethel,ATL,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.9,13,2018
1109,David Mayo,CAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13,2018
1109,Dennis Gardeck,ARI,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13,2018
1109,Dominique Rodgers-Cromartie,LV,CB,7,0,0,0,0,0,0,0,0,0,0,1,0,1.9,13,2018
1109,Bryce Hager,LAR,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13,2018
1109,Sam Ficken,LAR,K,2,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13,2018
1109,DeAndre Houston-Carson,CHI,S,13,0,0,0,0,0,0,0,0,0,0,0,1,1,13,2018
1109,DeVante Bausby,PHI,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13,2018
1117,Nathan Peterman,BUF,QB,4,296,1,7,50,1,0,0,0,0,0,0,0,3.2,12.84,2018
1118,Sam Bradford,ARI,QB,3,400,2,4,7,0,0,0,0,0,0,0,0,4.2,12.7,2018
1118,Deon Bush,CHI,DB,15,0,0,0,0,0,0,0,0,1,0,0,0,0.8,12.7,2018
1118,Derek Carrier,LV,TE,16,0,0,0,0,0,7,67,1,0,0,0,0,0.8,12.7,2018
1121,Rasheem Green,SEA,DE,10,0,0,0,0,0,0,0,0,1,0,0,0,1.3,12.6,2018
1122,Rodney McLeod Jr.,PHI,S,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5,2018
1122,Tre Sullivan,PHI,SS,10,0,0,0,0,0,0,0,0,0,0,0,0,1.2,12.5,2018
1122,Kyle Wilber,LV,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.9,12.5,2018
1122,De'Vante Harris,TB,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.4,12.5,2018
1126,Stacy McGee,WAS,DE,8,0,0,0,0,0,0,0,0,1,0,0,0,1.5,12.3,2018
1127,Chris Conte,TB,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12,2018
1127,Nathan Stupar,NYG,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12,2018
1127,Brandon Williams,ARI,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12,2018
1127,Emmanuel Lamur,NYJ,OLB,10,0,0,0,0,0,0,0,0,0,0,0,0,1.2,12,2018
1127,Shilique Calhoun,LV,DE,6,0,0,0,0,0,0,0,0,0,0,0,0,2,12,2018
1127,Brice Butler,MIA,WR,8,0,0,0,0,0,6,60,1,0,0,0,0,1.5,12,2018
1127,Cameron Malveaux,ARI,DE,9,0,0,0,0,0,0,0,0,1,0,0,0,1.3,12,2018
1134,Stevan Ridley,PIT,RB,10,0,0,0,80,1,3,18,0,0,0,0,0,1.2,11.8,2018
1134,Adolphus Washington,CIN,DT,5,0,0,0,0,0,0,0,0,1,0,0,0,2.4,11.8,2018
1134,Kerry Hyder Jr.,DET,DL,7,0,0,0,0,0,0,0,0,1,0,0,0,1.7,11.8,2018
1137,Dalton Schultz,DAL,TE,11,0,0,0,0,0,12,116,0,0,0,0,0,1.1,11.6,2018
1138,Johnson Bademosi,HOU,DB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.7,11.5,2018
1138,Joe Thomas,DAL,LB,10,0,0,0,0,0,0,0,0,0,0,0,0,1.2,11.5,2018
1138,Tre Herndon,JAX,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,2018
1138,James Crawford,GB,OLB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.7,11.5,2018
1138,Terrence Brooks,NYJ,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11.5,2018
1138,KeiVarae Russell,CIN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8,11.5,2018
1144,Chris Manhertz,CAR,TE,16,0,0,0,0,0,2,52,1,0,0,0,0,0.7,11.2,2018
1144,Tyus Bowser,BAL,OLB,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0.7,11.2,2018
1146,Darius Jennings,TEN,WR,16,21,0,0,2,0,11,101,0,0,0,0,0,0.7,11.14,2018
1147,Olsen Pierre,ARI,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11,2018
1147,Tommylee Lewis,NO,WR,7,0,0,0,10,0,3,60,1,0,0,0,0,1.6,11,2018
1147,Armani Watts,KC,S,5,0,0,0,0,0,0,0,0,1,0,0,0,2.2,11,2018
1147,Jermaine Carter,CAR,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2018
1147,Sylvester Williams,MIA,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11,2018
1152,Mike Glennon,ARI,QB,2,174,1,0,0,0,0,0,0,0,0,0,0,5.5,10.96,2018
1153,Rontez Miles,NYJ,SS,8,0,0,0,4,0,0,0,0,0,0,0,0,1.4,10.9,2018
1154,AJ Derby,MIA,TE,4,0,0,0,0,0,3,48,1,0,0,1,0,2.7,10.8,2018
1154,Bryan Cox,CAR,DE,11,0,0,0,0,0,0,0,0,0.5,0,0,0,1,10.8,2018
1154,Adam Shaheen,CHI,TE,5,0,0,0,0,0,5,48,1,0,0,0,0,2.2,10.8,2018
1157,Corey Grant,JAX,RB,5,0,0,0,40,0,9,67,0,0,0,0,0,2.1,10.7,2018
1158,DeMarcus Walker,DEN,DE,3,0,0,0,0,0,0,0,0,1,0,0,1,3.5,10.6,2018
1159,Eric Rowe,NE,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,2.6,10.5,2018
1159,Vernon Hargreaves III,TB,CB,1,0,0,0,0,0,0,0,0,0,0,1,0,10.5,10.5,2018
1159,Chris Milton,IND,CB,15,0,0,0,0,0,0,0,0,0,0,0,1,0.7,10.5,2018
1159,Nicholas Grigsby,DET,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.9,10.5,2018
1159,Trey Hendrickson,NO,DE,5,0,0,0,0,0,0,0,0,0,0,0,0,2.1,10.5,2018
1159,Ryan Glasgow,CIN,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10.5,2018
1159,Keionta Davis,NE,DE,6,0,0,0,0,0,0,0,0,0,0,0,0,1.8,10.5,2018
1159,Brian Price,CLE,DT,6,0,0,0,0,0,0,0,0,0,0,0,0,1.8,10.5,2018
1159,Jalen Reeves-Maybin,DET,OLB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.2,10.5,2018
1159,Cyrus Jones,BAL,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.9,10.5,2018
1159,Rashard Robinson,NYJ,CB,10,0,0,0,0,0,0,0,0,0,0,0,1,1,10.5,2018
1170,DeAndre Washington,LV,RB,10,0,0,0,115,0,1,9,0,0,0,0,0,1,10.4,2018
1171,Jeremy Sprinkle,WAS,TE,16,0,0,0,0,0,5,41,1,0,0,0,1,0.6,10.1,2018
1171,John Kelly Jr.,LAR,RB,4,0,0,0,74,0,2,27,0,0,0,0,0,2.5,10.1,2018
1173,Derrick Shelby,ATL,DE,7,0,0,0,0,0,0,0,0,0,0,0,0,1.4,10,2018
1173,Bennie Logan,TEN,DT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.7,10,2018
1173,Dont'e Deayon,NYG,CB,4,0,0,0,0,0,0,0,0,0,0,0,1,2.5,10,2018
1173,Natrell Jamerson,GB,SS,12,0,0,0,0,0,0,0,0,0,0,0,0,0.8,10,2018
1173,Peter Kalambayi,HOU,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.7,10,2018
1173,Chris Board,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,10,2018
1173,Joel Iyiegbuniwe,CHI,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,10,2018
1173,Keith Ford,BUF,RB,2,0,0,0,79,0,3,21,0,0,0,0,0,5,10,2018
1181,David Irving,DAL,DT,2,0,0,0,0,0,0,0,0,1,0,0,0,4.9,9.8,2018
1182,Charcandrick West,KC,RB,3,0,0,0,-1,0,2,37,1,0,0,0,0,3.2,9.6,2018
1182,Darren Waller,LV,TE,4,0,0,0,21,0,6,75,0,0,0,0,0,2.4,9.6,2018
1184,Niles Paul,JAX,TE,6,0,0,0,-3,0,10,98,0,0,0,0,0,1.6,9.5,2018
1184,De'Anthony Thomas,KC,WR,5,0,0,0,6,0,3,29,1,0,0,0,0,1.9,9.5,2018
1184,Brandon King,NE,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9.5,2018
1184,Shaquem Griffin,SEA,OLB,7,0,0,0,0,0,0,0,0,0,0,0,0,1.4,9.5,2018
1184,Eric Berry,KC,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,4.8,9.5,2018
1184,Quenton Meeks,JAX,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,1.2,9.5,2018
1184,Maurice Alexander,SEA,OLB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9.5,2018
1184,Eli Rogers,PIT,WR,3,0,0,0,-4,0,12,79,0,0,0,0,0,3.2,9.5,2018
1192,C.J. Ham,MIN,FB,15,0,0,0,8,0,11,85,0,0,0,0,0,0.6,9.3,2018
1193,Kevin White,CHI,WR,9,0,0,0,0,0,4,92,0,0,0,0,0,1,9.2,2018
1194,Devonta Freeman,ATL,RB,2,0,0,0,68,0,5,23,0,0,0,0,0,4.6,9.1,2018
1195,Ramon Humber,NE,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9,2018
1195,Neiko Thorpe,SEA,CB,12,0,0,0,0,0,0,0,0,0,0,0,1,0.8,9,2018
1195,Tarell Basham,NYJ,DE,11,0,0,0,0,0,0,0,0,0,0,0,0,0.8,9,2018
1195,A.J. Moore,HOU,S,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9,2018
1195,Shalom Luani,SEA,SS,12,0,0,0,0,0,0,0,0,0,0,0,0,0.8,9,2018
1195,Tyvis Powell,SF,SS,3,0,0,0,0,0,0,0,0,0,0,1,0,3,9,2018
1195,Leonard Johnson,ARI,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,2018
1202,Luke Willson,DET,TE,14,0,0,0,0,0,13,87,0,0,0,0,0,0.6,8.7,2018
1202,D'Onta Foreman,HOU,RB,1,0,0,0,-1,0,2,28,1,0,0,0,0,8.7,8.7,2018
1204,Nate Ebner,NE,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.6,8.5,2018
1204,Zach Vigil,WAS,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.6,8.5,2018
1204,Denzel Rice,BUF,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,0.8,8.5,2018
1204,Lafayette Pitts,BUF,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8.5,2018
1204,Jake Butt,DEN,TE,3,0,0,0,0,0,8,85,0,0,0,0,0,2.8,8.5,2018
1204,Rudy Ford,ARI,S,13,0,0,0,0,0,0,0,0,0,0,0,0,0.7,8.5,2018
1204,Brandon Wilson,CIN,S,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8.5,2018
1204,Ben Niemann,KC,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.6,8.5,2018
1204,James Burgess Jr.,CLE,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,2.8,8.5,2018
1204,Brynden Trawick,TEN,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.6,8.5,2018
1204,Albert McClellan,NE,ILB,13,0,0,0,0,0,0,0,0,0,0,0,1,0.7,8.5,2018
1204,Dontrell Hilliard,CLE,RB,11,0,0,1,0,0,9,105,0,0,0,0,0,0.8,8.5,2018
1216,Logan Thomas,BUF,TE,12,15,0,0,0,0,12,77,0,0,0,1,0,0.7,8.3,2018
1216,Cameron Batson,TEN,WR,11,0,0,0,1,0,8,82,0,0,0,0,0,0.8,8.3,2018
1218,David Parry,MIN,DT,3,0,0,0,0,0,0,0,0,1,0,0,0,2.7,8.1,2018
1219,Daren Bates,TEN,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8,2018
1219,Nick Dzubnar,LAC,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8,2018
1219,Cornell Armstrong,MIA,DB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8,2018
1219,Mike Hull,MIA,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2018
1223,Dan McCullers,PIT,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,0.5,7.9,2018
1224,Tyler Conklin,MIN,TE,16,0,0,0,0,0,5,77,0,0,0,0,0,0.5,7.7,2018
1224,Matt Lengel,CIN,TE,6,0,0,0,0,0,3,17,1,0,0,0,0,1.3,7.7,2018
1226,Destiny Vaeao,PHI,DE,6,0,0,0,0,0,0,0,0,1,0,0,0,1.3,7.6,2018
1226,Willie Henry,BAL,DT,3,0,0,0,0,0,0,0,0,1,0,0,0,2.5,7.6,2018
1226,Corey Coleman,NYG,WR,8,0,0,0,5,0,5,71,0,0,0,0,0,1,7.6,2018
1229,Evander Hood,MIA,DT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7.5,2018
1229,Cody Davis,JAX,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5,2018
1229,Tony McRae,CIN,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7.5,2018
1229,Arthur Maulet,IND,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,1.2,7.5,2018
1229,Tavierre Thomas,CLE,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7.5,2018
1229,Malik Jefferson,CIN,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7.5,2018
1229,Kenny Ladler,NYG,FS,8,0,0,0,0,0,0,0,0,0,0,0,0,0.9,7.5,2018
1229,Nazair Jones,SEA,DT,9,0,0,0,0,0,0,0,0,0,0,0,0,0.8,7.5,2018
1229,Josh Tupou,CIN,DT,6,0,0,0,0,0,0,0,0,0,0,0,0,1.2,7.5,2018
1229,Mark Walton,CIN,RB,14,0,0,0,34,0,5,41,0,0,0,0,0,0.5,7.5,2018
1229,Lenzy Pipkins,DET,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.5,2018
1229,Jalyn Holmes,MIN,DE,5,0,0,0,0,0,0,0,0,1,0,0,0,1.5,7.5,2018
1229,Elijhaa Penny,NYG,RB,12,0,0,0,25,0,8,50,0,0,0,0,0,0.6,7.5,2018
1229,Dawuane Smoot,JAX,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.9,7.5,2018
1229,Eddie Pleasant,GB,FS,6,0,0,0,0,0,0,0,0,0,0,0,0,1.2,7.5,2018
1244,Jermaine Gresham,ARI,TE,13,0,0,0,0,0,9,94,0,0,0,0,0,0.6,7.4,2018
1244,Kenjon Barner,CAR,RB,9,0,0,0,71,0,1,3,0,0,0,0,0,0.8,7.4,2018
1246,Teddy Bridgewater,NO,QB,5,118,1,1,5,0,0,0,0,0,0,0,0,1.4,7.22,2018
1247,Eric Tomlinson,NYJ,TE,15,0,0,0,0,0,8,72,0,0,0,0,0,0.5,7.2,2018
1248,Patrick DiMarco,BUF,FB,16,0,0,0,9,0,3,62,0,0,0,1,0,0.4,7.1,2018
1249,Brian Peters,HOU,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7,2018
1249,Chris Landrum,LAC,OLB,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2018
1249,Justin Ellis,LV,DL,5,0,0,0,0,0,0,0,0,0,0,0,0,1.4,7,2018
1249,Derek Rivers,NE,DE,6,0,0,0,0,0,0,0,0,1,0,0,0,1.2,7,2018
1249,Eric Lee,DET,DE,5,0,0,0,0,0,0,0,0,0,0,0,0,1.4,7,2018
1249,Chandon Sullivan,PHI,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,2018
1255,Detrez Newsome,LAC,RB,9,0,0,0,49,0,2,19,0,0,0,0,0,0.8,6.8,2018
1256,Joshua Perkins,PHI,TE,9,0,0,0,0,0,5,67,0,0,0,0,0,0.7,6.7,2018
1256,Carlos Watkins,HOU,DT,4,0,0,0,0,0,0,0,0,1,0,0,0,1.7,6.7,2018
1256,Blake Bell,JAX,TE,10,0,0,0,0,0,8,67,0,0,0,0,0,0.7,6.7,2018
1259,Xavier Grimble,PIT,TE,16,0,0,0,0,0,6,86,0,0,0,0,0,0.4,6.6,2018
1260,D.J. Alexander,PHI,OLB,12,0,0,0,0,0,0,0,0,0,0,0,1,0.5,6.5,2018
1260,Jordan Dangerfield,PIT,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.5,2018
1260,Tim Settle,WAS,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.5,2018
1260,J.J. Wilcox,IND,DB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.9,6.5,2018
1260,Hassan Ridgeway,IND,DT,5,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6.5,2018
1260,Derek Anderson,BUF,QB,2,465,0,4,-1,0,0,0,0,0,0,0,0,3.2,6.5,2018
1260,Dexter McDougle,PHI,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,3.2,6.5,2018
1260,Ukeme Eligwe,NYG,OLB,10,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.5,2018
1260,Jullian Taylor,SF,DL,6,0,0,0,0,0,0,0,0,0,0,0,0,1.1,6.5,2018
1269,J.J. Nelson,ARI,WR,14,0,0,0,0,0,7,64,0,0,0,0,0,0.5,6.4,2018
1270,Russell Gage,ATL,WR,15,0,0,0,0,0,6,63,0,0,0,0,0,0.4,6.3,2018
1271,Bradley Sowell,CHI,TE,16,0,0,0,0,0,1,2,1,0,0,0,0,0.4,6.2,2018
1272,Derrick Willies,CLE,WR,5,0,0,0,0,0,3,61,0,0,0,0,0,1.2,6.1,2018
1272,Ryan Hewitt,IND,TE,12,0,0,0,0,0,1,1,1,0,0,0,0,0.5,6.1,2018
